#Time series of the CCD V magnitude differences of xxxxx relative to the
#mean magnitude of
#GSC2.2  N0330220980  (21:21:30.731 +32:13.05.78) and    
#GSC2.2  N03302207371 (21:20:59.483 +32:13.01.63)
#HJD-2400000   deltaV
54312.48723	-0.4212
54312.49169	-0.5306
54312.49615	-0.6350
54312.50061	-0.7561
54312.50507	-0.8509
54312.50953	-0.8902
54312.51400	-0.9059
54312.51848	-0.8928
54312.52293	-0.8707
54312.52740	-0.8447
54312.53186	-0.8168
54312.53633	-0.7912
54312.54080	-0.7685
54312.54526	-0.7361
54312.54973	-0.7135
54312.55420	-0.6892
54312.55865	-0.6615
54312.56311	-0.6361
54312.56758	-0.6144
54312.57205	-0.5859
54312.57651	-0.5634
54312.58097	-0.5413
54312.58543	-0.5241
54312.59008	-0.4937
54312.59454	-0.4751
54312.59899	-0.4584
54313.33213	-0.5621
54313.33659	-0.6666
54313.34179	-0.7960
54313.34721	-0.8709
54313.35263	-0.8984
54313.35806	-0.8850
54313.36349	-0.8563
54313.36891	-0.8231
54313.37433	-0.7941
54313.37976	-0.7606
54313.38518	-0.7267
54313.39060	-0.6943
54313.39602	-0.6694
54313.40144	-0.6448
54313.42565	-0.5081
54313.43106	-0.4806
54313.43651	-0.4539
54313.44195	-0.4350
54313.44738	-0.4101
54313.45279	-0.3890
54313.45822	-0.3681
54313.46364	-0.3470
54313.46906	-0.3204
54313.47448	-0.3089
54313.47991	-0.2894
54313.48533	-0.2765
54313.49076	-0.2592
54313.49619	-0.2397
54313.50161	-0.2272
54313.50703	-0.2292
54313.51247	-0.2077
54313.51790	-0.1930
54313.52332	-0.1909
54313.52875	-0.1718
54313.53417	-0.1657
54313.53960	-0.1518
54313.54503	-0.1379
54313.55045	-0.1227
54313.55587	-0.1119
54313.56122	-0.0913
54313.56600	-0.0765
54313.57079	-0.0638
54313.57557	-0.0662
54313.58036	-0.0534
54313.58515	-0.0454
54313.59011	-0.0410
54313.59506	-0.0385
54313.59984	-0.0425
54313.60463	-0.0340
54314.31057	-0.3180
54314.31537	-0.3067
54314.32017	-0.2829
54314.32494	-0.2748
54314.32973	-0.2577
54314.33452	-0.2408
54314.33931	-0.2368
54314.34410	-0.2193
54314.34889	-0.2118
54315.56561	-0.3291
54315.57040	-0.3172
54315.57520	-0.2939
54315.57999	-0.2798
54315.58478	-0.2625
54315.58977	-0.2538
54315.59477	-0.2555
54315.59956	-0.2370
54315.60435	-0.2302
54315.60915	-0.2139
54318.31488	0.1413
54318.31969	0.1454
54318.32450	0.1302
54318.32931	0.1284
54318.33409	0.1144
54318.33888	0.0916
54318.34368	0.0395
54318.34847	-0.0437
54318.35326	-0.1309
54318.35806	-0.2618
54318.36285	-0.4032
54318.36764	-0.4838
54318.37243	-0.5624
54318.37724	-0.6767
54318.38203	-0.7730
54318.38682	-0.8265
54318.39164	-0.8351
54318.39644	-0.8325
54318.40126	-0.8111
54318.40605	-0.7918
54318.41084	-0.7711
54318.41563	-0.7410
54318.42041	-0.7212
54318.42520	-0.6902
54318.42999	-0.6583
54318.43478	-0.6366
54318.43956	-0.6232
54318.44435	-0.6001
54318.44913	-0.5781
54318.45392	-0.5445
54318.45872	-0.5281
54318.46352	-0.5011
54318.46832	-0.4812
54318.47311	-0.4700
54318.47790	-0.4391
54318.48271	-0.4199
54318.48751	-0.4044
54318.49230	-0.3874
54318.49709	-0.3683
54318.50188	-0.3512
54318.50668	-0.3374
54318.51146	-0.3158
54318.51624	-0.3037
54318.52103	-0.2850
54318.52582	-0.2720
54318.53061	-0.2559
54318.53540	-0.2520
54318.54019	-0.2335
54318.54498	-0.2314
54318.54976	-0.2114
54318.55454	-0.2044
54318.55933	-0.1987
54318.56410	-0.1889
54318.56889	-0.1858
54318.57368	-0.1681
54318.57847	-0.1534
54318.58327	-0.1509
54318.58805	-0.1392
54318.59339	-0.1278
54318.59817	-0.0949
54318.60295	-0.0919
54318.60775	-0.0792
54320.30508	-0.0434
54320.30987	-0.0465
54320.31466	-0.0477
54320.31945	-0.0484
54320.32903	-0.0379
54320.34772	-0.0072
54320.35252	0.0075
54320.35727	0.0061
54320.36174	0.0085
54320.36620	0.0318
54320.37068	0.0473
54320.37516	0.0474
54320.39749	0.1297
54320.40195	0.1333
54320.40642	0.1380
54320.41089	0.1416
54320.41532	0.1574
54320.41948	0.1504
54320.42363	0.1570
54320.42778	0.1464
54320.43190	0.1445
54320.43572	0.1338
54320.43955	0.1007
54320.44339	0.0689
54320.44723	0.0262
54320.45106	-0.0298
54320.45489	-0.1332
54320.45873	-0.2283
54320.46277	-0.3591
54320.46681	-0.4703
54320.47086	-0.5438
54320.47490	-0.6262
54320.47894	-0.7455
54320.48299	-0.8158
54320.49106	-0.8714
54320.49493	-0.8669
54320.49880	-0.8511
54320.50267	-0.8348
54320.50654	-0.8188
54320.51040	-0.7999
54320.51427	-0.7823
54320.51814	-0.7540
54320.52201	-0.7215
54320.52588	-0.7142
54320.52975	-0.6869
54320.53361	-0.6690
54320.53747	-0.6467
54320.54133	-0.6282
54320.55293	-0.5722
54320.55680	-0.5496
54320.56066	-0.5323
54320.56452	-0.5034
54320.56820	-0.4881
54320.57189	-0.4858
54320.57559	-0.4706
54320.58297	-0.4372
54320.58667	-0.4147
54320.59055	-0.4018
54320.59424	-0.3845
54320.59793	-0.3653
54320.60162	-0.3546
54320.60531	-0.3403
54320.60900	-0.3283
54321.43030	-0.3981
54321.43400	-0.3900
54321.43770	-0.3718
54321.44139	-0.3574
54321.44507	-0.3384
54321.45246	-0.3266
54321.45615	-0.3026
54321.45984	-0.2953
54321.46353	-0.2811
54321.46723	-0.2656
54321.47092	-0.2620
54321.47461	-0.2559
54321.47830	-0.2475
54321.48199	-0.2457
54321.49676	-0.1922
54321.50784	-0.1734
54321.51156	-0.1734
54321.51525	-0.1529
